Lugar de residencia;Anual;Edad;Medida;Valor;
Almería;1996;Índice de dependencia global;Población municipal;52,686456646231804;
Almería;1996;Índice de dependencia jóvenes;Población municipal;33,1768620816214;
Almería;1996;Índice de dependencia mayores;Población municipal;19,509594564610413;
Almería;1998;Índice de dependencia global;Población municipal;51,58705342452782;
Almería;1998;Índice de dependencia jóvenes;Población municipal;31,512239920725282;
Almería;1998;Índice de dependencia mayores;Población municipal;20,07481350380253;
Almería;1999;Índice de dependencia global;Población municipal;51,01876871343124;
Almería;1999;Índice de dependencia jóvenes;Población municipal;30,499961203901886;
Almería;1999;Índice de dependencia mayores;Población municipal;20,51880750952935;
Almería;2000;Índice de dependencia global;Población municipal;50,18888107659131;
Almería;2000;Índice de dependencia jóvenes;Población municipal;29,548904848848345;
Almería;2000;Índice de dependencia mayores;Población municipal;20,639976227742963;
Almería;2001;Índice de dependencia global;Población municipal;49,0439036156158;
Almería;2001;Índice de dependencia jóvenes;Población municipal;28,536610159337123;
Almería;2001;Índice de dependencia mayores;Población municipal;20,50729345627867;
Almería;2002;Índice de dependencia global;Población municipal;48,56746727561881;
Almería;2002;Índice de dependencia jóvenes;Población municipal;28,16593945819571;
Almería;2002;Índice de dependencia mayores;Población municipal;20,401527817423098;
Almería;2003;Índice de dependencia global;Población municipal;47,7474981639699;
Almería;2003;Índice de dependencia jóvenes;Población municipal;27,72078751969975;
Almería;2003;Índice de dependencia mayores;Población municipal;20,02671064427015;
Almería;2004;Índice de dependencia global;Población municipal;47,109678531938854;
Almería;2004;Índice de dependencia jóvenes;Población municipal;27,45589831505696;
Almería;2004;Índice de dependencia mayores;Población municipal;19,65378021688189;
Almería;2005;Índice de dependencia global;Población municipal;44,638719141306886;
Almería;2005;Índice de dependencia jóvenes;Población municipal;26,17936840513912;
Almería;2005;Índice de dependencia mayores;Población municipal;18,45935073616777;
Almería;2006;Índice de dependencia global;Población municipal;43,86039534741658;
Almería;2006;Índice de dependencia jóvenes;Población municipal;25,640793590819722;
Almería;2006;Índice de dependencia mayores;Población municipal;18,219601756596855;
Almería;2007;Índice de dependencia global;Población municipal;43,91689479424006;
Almería;2007;Índice de dependencia jóvenes;Población municipal;25,696957557143175;
Almería;2007;Índice de dependencia mayores;Población municipal;18,219937237096882;
Almería;2008;Índice de dependencia global;Población municipal;43,67691175394574;
Almería;2008;Índice de dependencia jóvenes;Población municipal;25,676920362057164;
Almería;2008;Índice de dependencia mayores;Población municipal;17,999991391888575;
Almería;2009;Índice de dependencia global;Población municipal;43,519533977650894;
Almería;2009;Índice de dependencia jóvenes;Población municipal;25,510026484261473;
Almería;2009;Índice de dependencia mayores;Población municipal;18,00950749338942;
Abla;1996;Índice de dependencia global;Población municipal;60,44071353620147;
Abla;1996;Índice de dependencia jóvenes;Población municipal;25,70828961175236;
Abla;1996;Índice de dependencia mayores;Población municipal;34,73242392444911;
Abla;1998;Índice de dependencia global;Población municipal;62,83566058002148;
Abla;1998;Índice de dependencia jóvenes;Población municipal;24,167561761546725;
Abla;1998;Índice de dependencia mayores;Población municipal;38,66809881847476;
Abla;1999;Índice de dependencia global;Población municipal;65,58705774570018;
Abla;1999;Índice de dependencia jóvenes;Población municipal;23,608089346614843;
Abla;1999;Índice de dependencia mayores;Población municipal;41,97896839908534;
Abla;2000;Índice de dependencia global;Población municipal;64,78260869565217;
Abla;2000;Índice de dependencia jóvenes;Población municipal;23,26086956521739;
Abla;2000;Índice de dependencia mayores;Población municipal;41,52173913043478;
Abla;2001;Índice de dependencia global;Población municipal;67,25468577728776;
Abla;2001;Índice de dependencia jóvenes;Población municipal;22,601984564498345;
Abla;2001;Índice de dependencia mayores;Población municipal;44,65270121278942;
Abla;2002;Índice de dependencia global;Población municipal;67,28665207877462;
Abla;2002;Índice de dependencia jóvenes;Población municipal;22,64770240700219;
Abla;2002;Índice de dependencia mayores;Población municipal;44,63894967177243;
Abla;2003;Índice de dependencia global;Población municipal;67,2316384180791;
Abla;2003;Índice de dependencia jóvenes;Población municipal;21,694915254237287;
Abla;2003;Índice de dependencia mayores;Población municipal;45,536723163841806;
Abla;2004;Índice de dependencia global;Población municipal;69,17808219178082;
Abla;2004;Índice de dependencia jóvenes;Población municipal;22,71689497716895;
Abla;2004;Índice de dependencia mayores;Población municipal;46,46118721461187;
Abla;2005;Índice de dependencia global;Población municipal;63,99132321041214;
Abla;2005;Índice de dependencia jóvenes;Población municipal;21,25813449023861;
Abla;2005;Índice de dependencia mayores;Población municipal;42,73318872017354;
Abla;2006;Índice de dependencia global;Población municipal;64,12213740458014;
Abla;2006;Índice de dependencia jóvenes;Población municipal;21,046892039258452;
Abla;2006;Índice de dependencia mayores;Población municipal;43,0752453653217;
Abla;2007;Índice de dependencia global;Población municipal;62,795698924731184;
Abla;2007;Índice de dependencia jóvenes;Población municipal;21,182795698924732;
Abla;2007;Índice de dependencia mayores;Población municipal;41,612903225806456;
Abla;2008;Índice de dependencia global;Población municipal;59,89361702127659;
Abla;2008;Índice de dependencia jóvenes;Población municipal;20,212765957446805;
Abla;2008;Índice de dependencia mayores;Población municipal;39,680851063829785;
Abla;2009;Índice de dependencia global;Población municipal;61,37339055793991;
Abla;2009;Índice de dependencia jóvenes;Población municipal;20,815450643776824;
Abla;2009;Índice de dependencia mayores;Población municipal;40,557939914163086;
Abrucena;1996;Índice de dependencia global;Población municipal;61,961597529119075;
Abrucena;1996;Índice de dependencia jóvenes;Población municipal;29,699769338775646;
Abrucena;1996;Índice de dependencia mayores;Población municipal;32,26182819034344;
Abrucena;1998;Índice de dependencia global;Población municipal;60,13143483023001;
Abrucena;1998;Índice de dependencia jóvenes;Población municipal;27,601314348302303;
Abrucena;1998;Índice de dependencia mayores;Población municipal;32,53012048192771;
Abrucena;1999;Índice de dependencia global;Población municipal;60,29703245763142;
Abrucena;1999;Índice de dependencia jóvenes;Población municipal;26,771447724911397;
Abrucena;1999;Índice de dependencia mayores;Población municipal;33,52558473272001;
Abrucena;2000;Índice de dependencia global;Población municipal;62,02672605790646;
Abrucena;2000;Índice de dependencia jóvenes;Población municipal;26,057906458797326;
Abrucena;2000;Índice de dependencia mayores;Población municipal;35,96881959910913;
Abrucena;2001;Índice de dependencia global;Población municipal;60,738255033557046;
Abrucena;2001;Índice de dependencia jóvenes;Población municipal;24,384787472035793;
Abrucena;2001;Índice de dependencia mayores;Población municipal;36,35346756152125;
Abrucena;2002;Índice de dependencia global;Población municipal;63,16397228637414;
Abrucena;2002;Índice de dependencia jóvenes;Población municipal;24,364896073903004;
Abrucena;2002;Índice de dependencia mayores;Población municipal;38,799076212471135;
Abrucena;2003;Índice de dependencia global;Población municipal;64,42080378250591;
Abrucena;2003;Índice de dependencia jóvenes;Población municipal;23,52245862884161;
Abrucena;2003;Índice de dependencia mayores;Población municipal;40,8983451536643;
Abrucena;2004;Índice de dependencia global;Población municipal;61,915887850467286;
Abrucena;2004;Índice de dependencia jóvenes;Población municipal;21,61214953271028;
Abrucena;2004;Índice de dependencia mayores;Población municipal;40,30373831775701;
Abrucena;2005;Índice de dependencia global;Población municipal;62,44019138755981;
Abrucena;2005;Índice de dependencia jóvenes;Población municipal;20,933014354066987;
Abrucena;2005;Índice de dependencia mayores;Población municipal;41,50717703349282;
Abrucena;2006;Índice de dependencia global;Población municipal;61,13116726835138;
