Lugar de origen;Anual;Sexo;Edad;Medida;Valor;
Sevilla;2021;Ambos sexos;De 0 a 4 años;Emigraciones;3792;
Sevilla;2021;Ambos sexos;De 5 a 9 años;Emigraciones;3134;
Sevilla;2021;Ambos sexos;De 10 a 14 años;Emigraciones;3211;
Sevilla;2021;Ambos sexos;De 15 a 19 años;Emigraciones;2973;
Sevilla;2021;Ambos sexos;De 20 a 24 años;Emigraciones;4738;
Sevilla;2021;Ambos sexos;De 25 a 29 años;Emigraciones;7679;
Sevilla;2021;Ambos sexos;De 30 a 34 años;Emigraciones;8110;
Sevilla;2021;Ambos sexos;De 35 a 39 años;Emigraciones;7136;
Sevilla;2021;Ambos sexos;De 40 a 44 años;Emigraciones;6539;
Sevilla;2021;Ambos sexos;De 45 a 49 años;Emigraciones;4958;
Sevilla;2021;Ambos sexos;De 50 a 54 años;Emigraciones;3738;
Sevilla;2021;Ambos sexos;De 55 a 59 años;Emigraciones;2805;
Sevilla;2021;Ambos sexos;De 60 a 64 años;Emigraciones;2076;
Sevilla;2021;Ambos sexos;De 65 y más años;Emigraciones;5125;
Sevilla;2021;Ambos sexos;TOTAL;Emigraciones;66014;
Sevilla;2021;Hombres;De 0 a 4 años;Emigraciones;1936;
Sevilla;2021;Hombres;De 5 a 9 años;Emigraciones;1608;
Sevilla;2021;Hombres;De 10 a 14 años;Emigraciones;1596;
Sevilla;2021;Hombres;De 15 a 19 años;Emigraciones;1501;
Sevilla;2021;Hombres;De 20 a 24 años;Emigraciones;2238;
Sevilla;2021;Hombres;De 25 a 29 años;Emigraciones;3636;
Sevilla;2021;Hombres;De 30 a 34 años;Emigraciones;3994;
Sevilla;2021;Hombres;De 35 a 39 años;Emigraciones;3704;
Sevilla;2021;Hombres;De 40 a 44 años;Emigraciones;3538;
Sevilla;2021;Hombres;De 45 a 49 años;Emigraciones;2705;
Sevilla;2021;Hombres;De 50 a 54 años;Emigraciones;2000;
Sevilla;2021;Hombres;De 55 a 59 años;Emigraciones;1439;
Sevilla;2021;Hombres;De 60 a 64 años;Emigraciones;1021;
Sevilla;2021;Hombres;De 65 y más años;Emigraciones;2208;
Sevilla;2021;Hombres;TOTAL;Emigraciones;33124;
Sevilla;2021;Mujeres;De 0 a 4 años;Emigraciones;1856;
Sevilla;2021;Mujeres;De 5 a 9 años;Emigraciones;1526;
Sevilla;2021;Mujeres;De 10 a 14 años;Emigraciones;1615;
Sevilla;2021;Mujeres;De 15 a 19 años;Emigraciones;1472;
Sevilla;2021;Mujeres;De 20 a 24 años;Emigraciones;2500;
Sevilla;2021;Mujeres;De 25 a 29 años;Emigraciones;4043;
Sevilla;2021;Mujeres;De 30 a 34 años;Emigraciones;4116;
Sevilla;2021;Mujeres;De 35 a 39 años;Emigraciones;3432;
Sevilla;2021;Mujeres;De 40 a 44 años;Emigraciones;3001;
Sevilla;2021;Mujeres;De 45 a 49 años;Emigraciones;2253;
Sevilla;2021;Mujeres;De 50 a 54 años;Emigraciones;1738;
Sevilla;2021;Mujeres;De 55 a 59 años;Emigraciones;1366;
Sevilla;2021;Mujeres;De 60 a 64 años;Emigraciones;1055;
Sevilla;2021;Mujeres;De 65 y más años;Emigraciones;2917;
Sevilla;2021;Mujeres;TOTAL;Emigraciones;32890;
Sevilla;2022;Ambos sexos;De 0 a 4 años;Emigraciones;3597;
Sevilla;2022;Ambos sexos;De 5 a 9 años;Emigraciones;2962;
Sevilla;2022;Ambos sexos;De 10 a 14 años;Emigraciones;2962;
Sevilla;2022;Ambos sexos;De 15 a 19 años;Emigraciones;2967;
Sevilla;2022;Ambos sexos;De 20 a 24 años;Emigraciones;4875;
Sevilla;2022;Ambos sexos;De 25 a 29 años;Emigraciones;8433;
Sevilla;2022;Ambos sexos;De 30 a 34 años;Emigraciones;8421;
Sevilla;2022;Ambos sexos;De 35 a 39 años;Emigraciones;6601;
Sevilla;2022;Ambos sexos;De 40 a 44 años;Emigraciones;6137;
Sevilla;2022;Ambos sexos;De 45 a 49 años;Emigraciones;4896;
Sevilla;2022;Ambos sexos;De 50 a 54 años;Emigraciones;3559;
Sevilla;2022;Ambos sexos;De 55 a 59 años;Emigraciones;2578;
Sevilla;2022;Ambos sexos;De 60 a 64 años;Emigraciones;1862;
Sevilla;2022;Ambos sexos;De 65 y más años;Emigraciones;4725;
Sevilla;2022;Ambos sexos;TOTAL;Emigraciones;64575;
Sevilla;2022;Hombres;De 0 a 4 años;Emigraciones;1887;
Sevilla;2022;Hombres;De 5 a 9 años;Emigraciones;1508;
Sevilla;2022;Hombres;De 10 a 14 años;Emigraciones;1544;
Sevilla;2022;Hombres;De 15 a 19 años;Emigraciones;1504;
Sevilla;2022;Hombres;De 20 a 24 años;Emigraciones;2299;
Sevilla;2022;Hombres;De 25 a 29 años;Emigraciones;3873;
Sevilla;2022;Hombres;De 30 a 34 años;Emigraciones;4266;
Sevilla;2022;Hombres;De 35 a 39 años;Emigraciones;3405;
Sevilla;2022;Hombres;De 40 a 44 años;Emigraciones;3251;
Sevilla;2022;Hombres;De 45 a 49 años;Emigraciones;2707;
Sevilla;2022;Hombres;De 50 a 54 años;Emigraciones;1893;
Sevilla;2022;Hombres;De 55 a 59 años;Emigraciones;1361;
Sevilla;2022;Hombres;De 60 a 64 años;Emigraciones;937;
Sevilla;2022;Hombres;De 65 y más años;Emigraciones;2042;
Sevilla;2022;Hombres;TOTAL;Emigraciones;32477;
Sevilla;2022;Mujeres;De 0 a 4 años;Emigraciones;1710;
Sevilla;2022;Mujeres;De 5 a 9 años;Emigraciones;1454;
Sevilla;2022;Mujeres;De 10 a 14 años;Emigraciones;1418;
Sevilla;2022;Mujeres;De 15 a 19 años;Emigraciones;1463;
Sevilla;2022;Mujeres;De 20 a 24 años;Emigraciones;2576;
Sevilla;2022;Mujeres;De 25 a 29 años;Emigraciones;4560;
Sevilla;2022;Mujeres;De 30 a 34 años;Emigraciones;4155;
Sevilla;2022;Mujeres;De 35 a 39 años;Emigraciones;3196;
Sevilla;2022;Mujeres;De 40 a 44 años;Emigraciones;2886;
Sevilla;2022;Mujeres;De 45 a 49 años;Emigraciones;2189;
Sevilla;2022;Mujeres;De 50 a 54 años;Emigraciones;1666;
Sevilla;2022;Mujeres;De 55 a 59 años;Emigraciones;1217;
Sevilla;2022;Mujeres;De 60 a 64 años;Emigraciones;925;
Sevilla;2022;Mujeres;De 65 y más años;Emigraciones;2683;
Sevilla;2022;Mujeres;TOTAL;Emigraciones;32098;
Sevilla;2023;Ambos sexos;De 0 a 4 años;Emigraciones;3270;
Sevilla;2023;Ambos sexos;De 5 a 9 años;Emigraciones;2703;
Sevilla;2023;Ambos sexos;De 10 a 14 años;Emigraciones;2800;
Sevilla;2023;Ambos sexos;De 15 a 19 años;Emigraciones;2957;
Sevilla;2023;Ambos sexos;De 20 a 24 años;Emigraciones;5456;
Sevilla;2023;Ambos sexos;De 25 a 29 años;Emigraciones;7906;
Sevilla;2023;Ambos sexos;De 30 a 34 años;Emigraciones;8144;
Sevilla;2023;Ambos sexos;De 35 a 39 años;Emigraciones;6550;
Sevilla;2023;Ambos sexos;De 40 a 44 años;Emigraciones;5845;
Sevilla;2023;Ambos sexos;De 45 a 49 años;Emigraciones;4856;
Sevilla;2023;Ambos sexos;De 50 a 54 años;Emigraciones;3728;
Sevilla;2023;Ambos sexos;De 55 a 59 años;Emigraciones;2682;
Sevilla;2023;Ambos sexos;De 60 a 64 años;Emigraciones;1945;
Sevilla;2023;Ambos sexos;De 65 y más años;Emigraciones;4482;
Sevilla;2023;Ambos sexos;TOTAL;Emigraciones;63324;
Sevilla;2023;Hombres;De 0 a 4 años;Emigraciones;1656;
Sevilla;2023;Hombres;De 5 a 9 años;Emigraciones;1379;
Sevilla;2023;Hombres;De 10 a 14 años;Emigraciones;1440;
Sevilla;2023;Hombres;De 15 a 19 años;Emigraciones;1500;
Sevilla;2023;Hombres;De 20 a 24 años;Emigraciones;2661;
Sevilla;2023;Hombres;De 25 a 29 años;Emigraciones;3833;
Sevilla;2023;Hombres;De 30 a 34 años;Emigraciones;4117;
Sevilla;2023;Hombres;De 35 a 39 años;Emigraciones;3400;
Sevilla;2023;Hombres;De 40 a 44 años;Emigraciones;3070;
Sevilla;2023;Hombres;De 45 a 49 años;Emigraciones;2637;
Sevilla;2023;Hombres;De 50 a 54 años;Emigraciones;1975;
Sevilla;2023;Hombres;De 55 a 59 años;Emigraciones;1382;
Sevilla;2023;Hombres;De 60 a 64 años;Emigraciones;1013;
Sevilla;2023;Hombres;De 65 y más años;Emigraciones;1918;
Sevilla;2023;Hombres;TOTAL;Emigraciones;31981;
Sevilla;2023;Mujeres;De 0 a 4 años;Emigraciones;1614;
Sevilla;2023;Mujeres;De 5 a 9 años;Emigraciones;1324;
Sevilla;2023;Mujeres;De 10 a 14 años;Emigraciones;1360;
Sevilla;2023;Mujeres;De 15 a 19 años;Emigraciones;1457;
Sevilla;2023;Mujeres;De 20 a 24 años;Emigraciones;2795;
Sevilla;2023;Mujeres;De 25 a 29 años;Emigraciones;4073;
Sevilla;2023;Mujeres;De 30 a 34 años;Emigraciones;4027;
Sevilla;2023;Mujeres;De 35 a 39 años;Emigraciones;3150;
Sevilla;2023;Mujeres;De 40 a 44 años;Emigraciones;2775;
Sevilla;2023;Mujeres;De 45 a 49 años;Emigraciones;2219;
Sevilla;2023;Mujeres;De 50 a 54 años;Emigraciones;1753;
Sevilla;2023;Mujeres;De 55 a 59 años;Emigraciones;1300;
Sevilla;2023;Mujeres;De 60 a 64 años;Emigraciones;932;
Sevilla;2023;Mujeres;De 65 y más años;Emigraciones;2564;
Sevilla;2023;Mujeres;TOTAL;Emigraciones;31343;
Aguadulce;2021;Ambos sexos;De 0 a 4 años;Emigraciones;3;
Aguadulce;2021;Ambos sexos;De 5 a 9 años;Emigraciones;3;
Aguadulce;2021;Ambos sexos;De 10 a 14 años;Emigraciones;3;
