Lugar de origen;Anual;Sexo;Edad;Medida;Valor;
Peligros;2021;Ambos sexos;De 0 a 4 años;Emigraciones;29;
Peligros;2021;Ambos sexos;De 5 a 9 años;Emigraciones;18;
Peligros;2021;Ambos sexos;De 10 a 14 años;Emigraciones;24;
Peligros;2021;Ambos sexos;De 15 a 19 años;Emigraciones;29;
Peligros;2021;Ambos sexos;De 20 a 24 años;Emigraciones;34;
Peligros;2021;Ambos sexos;De 25 a 29 años;Emigraciones;64;
Peligros;2021;Ambos sexos;De 30 a 34 años;Emigraciones;60;
Peligros;2021;Ambos sexos;De 35 a 39 años;Emigraciones;53;
Peligros;2021;Ambos sexos;De 40 a 44 años;Emigraciones;32;
Peligros;2021;Ambos sexos;De 45 a 49 años;Emigraciones;28;
Peligros;2021;Ambos sexos;De 50 a 54 años;Emigraciones;32;
Peligros;2021;Ambos sexos;De 55 a 59 años;Emigraciones;28;
Peligros;2021;Ambos sexos;De 60 a 64 años;Emigraciones;23;
Peligros;2021;Ambos sexos;De 65 y más años;Emigraciones;29;
Peligros;2021;Ambos sexos;TOTAL;Emigraciones;483;
Peligros;2021;Hombres;De 0 a 4 años;Emigraciones;12;
Peligros;2021;Hombres;De 5 a 9 años;Emigraciones;8;
Peligros;2021;Hombres;De 10 a 14 años;Emigraciones;11;
Peligros;2021;Hombres;De 15 a 19 años;Emigraciones;16;
Peligros;2021;Hombres;De 20 a 24 años;Emigraciones;19;
Peligros;2021;Hombres;De 25 a 29 años;Emigraciones;25;
Peligros;2021;Hombres;De 30 a 34 años;Emigraciones;30;
Peligros;2021;Hombres;De 35 a 39 años;Emigraciones;29;
Peligros;2021;Hombres;De 40 a 44 años;Emigraciones;17;
Peligros;2021;Hombres;De 45 a 49 años;Emigraciones;15;
Peligros;2021;Hombres;De 50 a 54 años;Emigraciones;16;
Peligros;2021;Hombres;De 55 a 59 años;Emigraciones;16;
Peligros;2021;Hombres;De 60 a 64 años;Emigraciones;15;
Peligros;2021;Hombres;De 65 y más años;Emigraciones;14;
Peligros;2021;Hombres;TOTAL;Emigraciones;243;
Peligros;2021;Mujeres;De 0 a 4 años;Emigraciones;17;
Peligros;2021;Mujeres;De 5 a 9 años;Emigraciones;10;
Peligros;2021;Mujeres;De 10 a 14 años;Emigraciones;13;
Peligros;2021;Mujeres;De 15 a 19 años;Emigraciones;13;
Peligros;2021;Mujeres;De 20 a 24 años;Emigraciones;15;
Peligros;2021;Mujeres;De 25 a 29 años;Emigraciones;39;
Peligros;2021;Mujeres;De 30 a 34 años;Emigraciones;30;
Peligros;2021;Mujeres;De 35 a 39 años;Emigraciones;24;
Peligros;2021;Mujeres;De 40 a 44 años;Emigraciones;15;
Peligros;2021;Mujeres;De 45 a 49 años;Emigraciones;13;
Peligros;2021;Mujeres;De 50 a 54 años;Emigraciones;16;
Peligros;2021;Mujeres;De 55 a 59 años;Emigraciones;12;
Peligros;2021;Mujeres;De 60 a 64 años;Emigraciones;8;
Peligros;2021;Mujeres;De 65 y más años;Emigraciones;15;
Peligros;2021;Mujeres;TOTAL;Emigraciones;240;
Peligros;2022;Ambos sexos;De 0 a 4 años;Emigraciones;24;
Peligros;2022;Ambos sexos;De 5 a 9 años;Emigraciones;31;
Peligros;2022;Ambos sexos;De 10 a 14 años;Emigraciones;29;
Peligros;2022;Ambos sexos;De 15 a 19 años;Emigraciones;33;
Peligros;2022;Ambos sexos;De 20 a 24 años;Emigraciones;59;
Peligros;2022;Ambos sexos;De 25 a 29 años;Emigraciones;69;
Peligros;2022;Ambos sexos;De 30 a 34 años;Emigraciones;73;
Peligros;2022;Ambos sexos;De 35 a 39 años;Emigraciones;54;
Peligros;2022;Ambos sexos;De 40 a 44 años;Emigraciones;45;
Peligros;2022;Ambos sexos;De 45 a 49 años;Emigraciones;36;
Peligros;2022;Ambos sexos;De 50 a 54 años;Emigraciones;20;
Peligros;2022;Ambos sexos;De 55 a 59 años;Emigraciones;24;
Peligros;2022;Ambos sexos;De 60 a 64 años;Emigraciones;11;
Peligros;2022;Ambos sexos;De 65 y más años;Emigraciones;25;
Peligros;2022;Ambos sexos;TOTAL;Emigraciones;533;
Peligros;2022;Hombres;De 0 a 4 años;Emigraciones;10;
Peligros;2022;Hombres;De 5 a 9 años;Emigraciones;17;
Peligros;2022;Hombres;De 10 a 14 años;Emigraciones;23;
Peligros;2022;Hombres;De 15 a 19 años;Emigraciones;14;
Peligros;2022;Hombres;De 20 a 24 años;Emigraciones;33;
Peligros;2022;Hombres;De 25 a 29 años;Emigraciones;30;
Peligros;2022;Hombres;De 30 a 34 años;Emigraciones;37;
Peligros;2022;Hombres;De 35 a 39 años;Emigraciones;27;
Peligros;2022;Hombres;De 40 a 44 años;Emigraciones;20;
Peligros;2022;Hombres;De 45 a 49 años;Emigraciones;24;
Peligros;2022;Hombres;De 50 a 54 años;Emigraciones;9;
Peligros;2022;Hombres;De 55 a 59 años;Emigraciones;13;
Peligros;2022;Hombres;De 60 a 64 años;Emigraciones;4;
Peligros;2022;Hombres;De 65 y más años;Emigraciones;13;
Peligros;2022;Hombres;TOTAL;Emigraciones;274;
Peligros;2022;Mujeres;De 0 a 4 años;Emigraciones;14;
Peligros;2022;Mujeres;De 5 a 9 años;Emigraciones;14;
Peligros;2022;Mujeres;De 10 a 14 años;Emigraciones;6;
Peligros;2022;Mujeres;De 15 a 19 años;Emigraciones;19;
