Lugar de origen;Anual;Sexo;Edad;Medida;Valor;
Granada;2021;Ambos sexos;De 0 a 4 años;Emigraciones;2757;
Granada;2021;Ambos sexos;De 5 a 9 años;Emigraciones;2285;
Granada;2021;Ambos sexos;De 10 a 14 años;Emigraciones;2157;
Granada;2021;Ambos sexos;De 15 a 19 años;Emigraciones;2578;
Granada;2021;Ambos sexos;De 20 a 24 años;Emigraciones;3708;
Granada;2021;Ambos sexos;De 25 a 29 años;Emigraciones;5684;
Granada;2021;Ambos sexos;De 30 a 34 años;Emigraciones;6116;
Granada;2021;Ambos sexos;De 35 a 39 años;Emigraciones;5229;
Granada;2021;Ambos sexos;De 40 a 44 años;Emigraciones;4594;
Granada;2021;Ambos sexos;De 45 a 49 años;Emigraciones;3444;
Granada;2021;Ambos sexos;De 50 a 54 años;Emigraciones;2701;
Granada;2021;Ambos sexos;De 55 a 59 años;Emigraciones;2035;
Granada;2021;Ambos sexos;De 60 a 64 años;Emigraciones;1568;
Granada;2021;Ambos sexos;De 65 y más años;Emigraciones;4215;
Granada;2021;Ambos sexos;TOTAL;Emigraciones;49071;
Granada;2021;Hombres;De 0 a 4 años;Emigraciones;1390;
Granada;2021;Hombres;De 5 a 9 años;Emigraciones;1119;
Granada;2021;Hombres;De 10 a 14 años;Emigraciones;1092;
Granada;2021;Hombres;De 15 a 19 años;Emigraciones;1388;
Granada;2021;Hombres;De 20 a 24 años;Emigraciones;1838;
Granada;2021;Hombres;De 25 a 29 años;Emigraciones;2763;
Granada;2021;Hombres;De 30 a 34 años;Emigraciones;3096;
Granada;2021;Hombres;De 35 a 39 años;Emigraciones;2747;
Granada;2021;Hombres;De 40 a 44 años;Emigraciones;2547;
Granada;2021;Hombres;De 45 a 49 años;Emigraciones;1849;
Granada;2021;Hombres;De 50 a 54 años;Emigraciones;1437;
Granada;2021;Hombres;De 55 a 59 años;Emigraciones;1085;
Granada;2021;Hombres;De 60 a 64 años;Emigraciones;801;
Granada;2021;Hombres;De 65 y más años;Emigraciones;1887;
Granada;2021;Hombres;TOTAL;Emigraciones;25039;
Granada;2021;Mujeres;De 0 a 4 años;Emigraciones;1367;
Granada;2021;Mujeres;De 5 a 9 años;Emigraciones;1166;
Granada;2021;Mujeres;De 10 a 14 años;Emigraciones;1065;
Granada;2021;Mujeres;De 15 a 19 años;Emigraciones;1190;
Granada;2021;Mujeres;De 20 a 24 años;Emigraciones;1870;
Granada;2021;Mujeres;De 25 a 29 años;Emigraciones;2921;
Granada;2021;Mujeres;De 30 a 34 años;Emigraciones;3020;
Granada;2021;Mujeres;De 35 a 39 años;Emigraciones;2482;
Granada;2021;Mujeres;De 40 a 44 años;Emigraciones;2047;
Granada;2021;Mujeres;De 45 a 49 años;Emigraciones;1595;
Granada;2021;Mujeres;De 50 a 54 años;Emigraciones;1264;
Granada;2021;Mujeres;De 55 a 59 años;Emigraciones;950;
Granada;2021;Mujeres;De 60 a 64 años;Emigraciones;767;
Granada;2021;Mujeres;De 65 y más años;Emigraciones;2328;
Granada;2021;Mujeres;TOTAL;Emigraciones;24032;
Granada;2022;Ambos sexos;De 0 a 4 años;Emigraciones;2694;
Granada;2022;Ambos sexos;De 5 a 9 años;Emigraciones;2231;
Granada;2022;Ambos sexos;De 10 a 14 años;Emigraciones;2277;
Granada;2022;Ambos sexos;De 15 a 19 años;Emigraciones;2504;
Granada;2022;Ambos sexos;De 20 a 24 años;Emigraciones;4215;
Granada;2022;Ambos sexos;De 25 a 29 años;Emigraciones;6629;
Granada;2022;Ambos sexos;De 30 a 34 años;Emigraciones;6312;
Granada;2022;Ambos sexos;De 35 a 39 años;Emigraciones;4994;
Granada;2022;Ambos sexos;De 40 a 44 años;Emigraciones;4478;
Granada;2022;Ambos sexos;De 45 a 49 años;Emigraciones;3517;
Granada;2022;Ambos sexos;De 50 a 54 años;Emigraciones;2721;
Granada;2022;Ambos sexos;De 55 a 59 años;Emigraciones;2182;
Granada;2022;Ambos sexos;De 60 a 64 años;Emigraciones;1650;
Granada;2022;Ambos sexos;De 65 y más años;Emigraciones;4296;
Granada;2022;Ambos sexos;TOTAL;Emigraciones;50700;
Granada;2022;Hombres;De 0 a 4 años;Emigraciones;1403;
Granada;2022;Hombres;De 5 a 9 años;Emigraciones;1147;
Granada;2022;Hombres;De 10 a 14 años;Emigraciones;1142;
Granada;2022;Hombres;De 15 a 19 años;Emigraciones;1275;
Granada;2022;Hombres;De 20 a 24 años;Emigraciones;2053;
Granada;2022;Hombres;De 25 a 29 años;Emigraciones;3132;
Granada;2022;Hombres;De 30 a 34 años;Emigraciones;3170;
Granada;2022;Hombres;De 35 a 39 años;Emigraciones;2539;
Granada;2022;Hombres;De 40 a 44 años;Emigraciones;2419;
Granada;2022;Hombres;De 45 a 49 años;Emigraciones;1857;
Granada;2022;Hombres;De 50 a 54 años;Emigraciones;1419;
Granada;2022;Hombres;De 55 a 59 años;Emigraciones;1120;
Granada;2022;Hombres;De 60 a 64 años;Emigraciones;861;
Granada;2022;Hombres;De 65 y más años;Emigraciones;1949;
Granada;2022;Hombres;TOTAL;Emigraciones;25486;
Granada;2022;Mujeres;De 0 a 4 años;Emigraciones;1291;
Granada;2022;Mujeres;De 5 a 9 años;Emigraciones;1084;
Granada;2022;Mujeres;De 10 a 14 años;Emigraciones;1135;
Granada;2022;Mujeres;De 15 a 19 años;Emigraciones;1229;
Granada;2022;Mujeres;De 20 a 24 años;Emigraciones;2162;
Granada;2022;Mujeres;De 25 a 29 años;Emigraciones;3497;
Granada;2022;Mujeres;De 30 a 34 años;Emigraciones;3142;
Granada;2022;Mujeres;De 35 a 39 años;Emigraciones;2455;
Granada;2022;Mujeres;De 40 a 44 años;Emigraciones;2059;
Granada;2022;Mujeres;De 45 a 49 años;Emigraciones;1660;
Granada;2022;Mujeres;De 50 a 54 años;Emigraciones;1302;
Granada;2022;Mujeres;De 55 a 59 años;Emigraciones;1062;
Granada;2022;Mujeres;De 60 a 64 años;Emigraciones;789;
Granada;2022;Mujeres;De 65 y más años;Emigraciones;2347;
Granada;2022;Mujeres;TOTAL;Emigraciones;25214;
Granada;2023;Ambos sexos;De 0 a 4 años;Emigraciones;2471;
