Lugar de origen;Anual;Sexo;Edad;Medida;Valor;
Huelva;1988;Hombres;Menores de 16 años;Emigraciones;596;
Huelva;1988;Hombres;De 16 a 39 años;Emigraciones;1390;
Huelva;1988;Hombres;De 40 a 64 años;Emigraciones;400;
Huelva;1988;Hombres;De 65 y más años;Emigraciones;69;
Huelva;1988;Hombres;TOTAL;Emigraciones;2455;
Huelva;1988;Mujeres;Menores de 16 años;Emigraciones;568;
Huelva;1988;Mujeres;De 16 a 39 años;Emigraciones;1441;
Huelva;1988;Mujeres;De 40 a 64 años;Emigraciones;389;
Huelva;1988;Mujeres;De 65 y más años;Emigraciones;120;
Huelva;1988;Mujeres;TOTAL;Emigraciones;2518;
Huelva;1988;Ambos sexos;Menores de 16 años;Emigraciones;1164;
Huelva;1988;Ambos sexos;De 16 a 39 años;Emigraciones;2831;
Huelva;1988;Ambos sexos;De 40 a 64 años;Emigraciones;789;
Huelva;1988;Ambos sexos;De 65 y más años;Emigraciones;189;
Huelva;1988;Ambos sexos;TOTAL;Emigraciones;4973;
Huelva;1989;Hombres;Menores de 16 años;Emigraciones;654;
Huelva;1989;Hombres;De 16 a 39 años;Emigraciones;1531;
Huelva;1989;Hombres;De 40 a 64 años;Emigraciones;410;
Huelva;1989;Hombres;De 65 y más años;Emigraciones;106;
Huelva;1989;Hombres;TOTAL;Emigraciones;2701;
Huelva;1989;Mujeres;Menores de 16 años;Emigraciones;643;
Huelva;1989;Mujeres;De 16 a 39 años;Emigraciones;1611;
Huelva;1989;Mujeres;De 40 a 64 años;Emigraciones;412;
Huelva;1989;Mujeres;De 65 y más años;Emigraciones;141;
Huelva;1989;Mujeres;TOTAL;Emigraciones;2807;
Huelva;1989;Ambos sexos;Menores de 16 años;Emigraciones;1297;
Huelva;1989;Ambos sexos;De 16 a 39 años;Emigraciones;3142;
Huelva;1989;Ambos sexos;De 40 a 64 años;Emigraciones;822;
Huelva;1989;Ambos sexos;De 65 y más años;Emigraciones;247;
Huelva;1989;Ambos sexos;TOTAL;Emigraciones;5508;
Huelva;1990;Hombres;Menores de 16 años;Emigraciones;663;
Huelva;1990;Hombres;De 16 a 39 años;Emigraciones;1643;
Huelva;1990;Hombres;De 40 a 64 años;Emigraciones;470;
Huelva;1990;Hombres;De 65 y más años;Emigraciones;123;
Huelva;1990;Hombres;TOTAL;Emigraciones;2899;
Huelva;1990;Mujeres;Menores de 16 años;Emigraciones;697;
Huelva;1990;Mujeres;De 16 a 39 años;Emigraciones;1745;
Huelva;1990;Mujeres;De 40 a 64 años;Emigraciones;456;
Huelva;1990;Mujeres;De 65 y más años;Emigraciones;143;
Huelva;1990;Mujeres;TOTAL;Emigraciones;3041;
Huelva;1990;Ambos sexos;Menores de 16 años;Emigraciones;1360;
Huelva;1990;Ambos sexos;De 16 a 39 años;Emigraciones;3388;
Huelva;1990;Ambos sexos;De 40 a 64 años;Emigraciones;926;
Huelva;1990;Ambos sexos;De 65 y más años;Emigraciones;266;
Huelva;1990;Ambos sexos;TOTAL;Emigraciones;5940;
Huelva;1991;Hombres;Menores de 16 años;Emigraciones;356;
Huelva;1991;Hombres;De 16 a 39 años;Emigraciones;939;
Huelva;1991;Hombres;De 40 a 64 años;Emigraciones;239;
Huelva;1991;Hombres;De 65 y más años;Emigraciones;67;
Huelva;1991;Hombres;TOTAL;Emigraciones;1601;
Huelva;1991;Mujeres;Menores de 16 años;Emigraciones;385;
Huelva;1991;Mujeres;De 16 a 39 años;Emigraciones;1038;
Huelva;1991;Mujeres;De 40 a 64 años;Emigraciones;229;
Huelva;1991;Mujeres;De 65 y más años;Emigraciones;79;
Huelva;1991;Mujeres;TOTAL;Emigraciones;1731;
Huelva;1991;Ambos sexos;Menores de 16 años;Emigraciones;741;
Huelva;1991;Ambos sexos;De 16 a 39 años;Emigraciones;1977;
Huelva;1991;Ambos sexos;De 40 a 64 años;Emigraciones;468;
Huelva;1991;Ambos sexos;De 65 y más años;Emigraciones;146;
Huelva;1991;Ambos sexos;TOTAL;Emigraciones;3332;
Huelva;1992;Hombres;Menores de 16 años;Emigraciones;527;
Huelva;1992;Hombres;De 16 a 39 años;Emigraciones;1340;
Huelva;1992;Hombres;De 40 a 64 años;Emigraciones;377;
Huelva;1992;Hombres;De 65 y más años;Emigraciones;86;
Huelva;1992;Hombres;TOTAL;Emigraciones;2330;
Huelva;1992;Mujeres;Menores de 16 años;Emigraciones;470;
Huelva;1992;Mujeres;De 16 a 39 años;Emigraciones;1346;
Huelva;1992;Mujeres;De 40 a 64 años;Emigraciones;295;
Huelva;1992;Mujeres;De 65 y más años;Emigraciones;121;
Huelva;1992;Mujeres;TOTAL;Emigraciones;2232;
Huelva;1992;Ambos sexos;Menores de 16 años;Emigraciones;997;
Huelva;1992;Ambos sexos;De 16 a 39 años;Emigraciones;2686;
Huelva;1992;Ambos sexos;De 40 a 64 años;Emigraciones;672;
Huelva;1992;Ambos sexos;De 65 y más años;Emigraciones;207;
Huelva;1992;Ambos sexos;TOTAL;Emigraciones;4562;
Huelva;1993;Hombres;Menores de 16 años;Emigraciones;638;
Huelva;1993;Hombres;De 16 a 39 años;Emigraciones;1607;
Huelva;1993;Hombres;De 40 a 64 años;Emigraciones;416;
Huelva;1993;Hombres;De 65 y más años;Emigraciones;96;
Huelva;1993;Hombres;TOTAL;Emigraciones;2757;
Huelva;1993;Mujeres;Menores de 16 años;Emigraciones;561;
Huelva;1993;Mujeres;De 16 a 39 años;Emigraciones;1664;
Huelva;1993;Mujeres;De 40 a 64 años;Emigraciones;380;
Huelva;1993;Mujeres;De 65 y más años;Emigraciones;117;
Huelva;1993;Mujeres;TOTAL;Emigraciones;2722;
Huelva;1993;Ambos sexos;Menores de 16 años;Emigraciones;1199;
Huelva;1993;Ambos sexos;De 16 a 39 años;Emigraciones;3271;
Huelva;1993;Ambos sexos;De 40 a 64 años;Emigraciones;796;
Huelva;1993;Ambos sexos;De 65 y más años;Emigraciones;213;
Huelva;1993;Ambos sexos;TOTAL;Emigraciones;5479;
Huelva;1994;Hombres;Menores de 16 años;Emigraciones;621;
Huelva;1994;Hombres;De 16 a 39 años;Emigraciones;1641;
Huelva;1994;Hombres;De 40 a 64 años;Emigraciones;541;
Huelva;1994;Hombres;De 65 y más años;Emigraciones;112;
Huelva;1994;Hombres;TOTAL;Emigraciones;2915;
Huelva;1994;Mujeres;Menores de 16 años;Emigraciones;593;
Huelva;1994;Mujeres;De 16 a 39 años;Emigraciones;1694;
Huelva;1994;Mujeres;De 40 a 64 años;Emigraciones;469;
Huelva;1994;Mujeres;De 65 y más años;Emigraciones;153;
Huelva;1994;Mujeres;TOTAL;Emigraciones;2909;
Huelva;1994;Ambos sexos;Menores de 16 años;Emigraciones;1214;
Huelva;1994;Ambos sexos;De 16 a 39 años;Emigraciones;3335;
Huelva;1994;Ambos sexos;De 40 a 64 años;Emigraciones;1010;
Huelva;1994;Ambos sexos;De 65 y más años;Emigraciones;265;
Huelva;1994;Ambos sexos;TOTAL;Emigraciones;5824;
Huelva;1995;Hombres;Menores de 16 años;Emigraciones;669;
Huelva;1995;Hombres;De 16 a 39 años;Emigraciones;1867;
Huelva;1995;Hombres;De 40 a 64 años;Emigraciones;572;
Huelva;1995;Hombres;De 65 y más años;Emigraciones;112;
Huelva;1995;Hombres;TOTAL;Emigraciones;3220;
Huelva;1995;Mujeres;Menores de 16 años;Emigraciones;657;
Huelva;1995;Mujeres;De 16 a 39 años;Emigraciones;1911;
Huelva;1995;Mujeres;De 40 a 64 años;Emigraciones;522;
Huelva;1995;Mujeres;De 65 y más años;Emigraciones;192;
Huelva;1995;Mujeres;TOTAL;Emigraciones;3282;
Huelva;1995;Ambos sexos;Menores de 16 años;Emigraciones;1326;
Huelva;1995;Ambos sexos;De 16 a 39 años;Emigraciones;3778;
Huelva;1995;Ambos sexos;De 40 a 64 años;Emigraciones;1094;
Huelva;1995;Ambos sexos;De 65 y más años;Emigraciones;304;
Huelva;1995;Ambos sexos;TOTAL;Emigraciones;6502;
Huelva;1996;Hombres;Menores de 16 años;Emigraciones;420;
Huelva;1996;Hombres;De 16 a 39 años;Emigraciones;1198;
Huelva;1996;Hombres;De 40 a 64 años;Emigraciones;453;
Huelva;1996;Hombres;De 65 y más años;Emigraciones;98;
Huelva;1996;Hombres;TOTAL;Emigraciones;2169;
Huelva;1996;Mujeres;Menores de 16 años;Emigraciones;470;
Huelva;1996;Mujeres;De 16 a 39 años;Emigraciones;1322;
Huelva;1996;Mujeres;De 40 a 64 años;Emigraciones;384;
Huelva;1996;Mujeres;De 65 y más años;Emigraciones;141;
Huelva;1996;Mujeres;TOTAL;Emigraciones;2317;
Huelva;1996;Ambos sexos;Menores de 16 años;Emigraciones;890;
Huelva;1996;Ambos sexos;De 16 a 39 años;Emigraciones;2520;
Huelva;1996;Ambos sexos;De 40 a 64 años;Emigraciones;837;
Huelva;1996;Ambos sexos;De 65 y más años;Emigraciones;239;
Huelva;1996;Ambos sexos;TOTAL;Emigraciones;4486;
Huelva;1997;Hombres;Menores de 16 años;Emigraciones;688;
Huelva;1997;Hombres;De 16 a 39 años;Emigraciones;1788;
Huelva;1997;Hombres;De 40 a 64 años;Emigraciones;622;
Huelva;1997;Hombres;De 65 y más años;Emigraciones;146;
Huelva;1997;Hombres;TOTAL;Emigraciones;3244;
Huelva;1997;Mujeres;Menores de 16 años;Emigraciones;641;
Huelva;1997;Mujeres;De 16 a 39 años;Emigraciones;1831;
Huelva;1997;Mujeres;De 40 a 64 años;Emigraciones;502;
Huelva;1997;Mujeres;De 65 y más años;Emigraciones;206;
Huelva;1997;Mujeres;TOTAL;Emigraciones;3180;
Huelva;1997;Ambos sexos;Menores de 16 años;Emigraciones;1329;
Huelva;1997;Ambos sexos;De 16 a 39 años;Emigraciones;3619;
Huelva;1997;Ambos sexos;De 40 a 64 años;Emigraciones;1124;
Huelva;1997;Ambos sexos;De 65 y más años;Emigraciones;352;
Huelva;1997;Ambos sexos;TOTAL;Emigraciones;6424;
Huelva;1998;Hombres;Menores de 16 años;Emigraciones;787;
Huelva;1998;Hombres;De 16 a 39 años;Emigraciones;2173;
Huelva;1998;Hombres;De 40 a 64 años;Emigraciones;777;
Huelva;1998;Hombres;De 65 y más años;Emigraciones;174;
Huelva;1998;Hombres;TOTAL;Emigraciones;3911;
Huelva;1998;Mujeres;Menores de 16 años;Emigraciones;713;
Huelva;1998;Mujeres;De 16 a 39 años;Emigraciones;2107;
Huelva;1998;Mujeres;De 40 a 64 años;Emigraciones;621;
Huelva;1998;Mujeres;De 65 y más años;Emigraciones;260;
Huelva;1998;Mujeres;TOTAL;Emigraciones;3701;
Huelva;1998;Ambos sexos;Menores de 16 años;Emigraciones;1500;
Huelva;1998;Ambos sexos;De 16 a 39 años;Emigraciones;4280;
Huelva;1998;Ambos sexos;De 40 a 64 años;Emigraciones;1398;
Huelva;1998;Ambos sexos;De 65 y más años;Emigraciones;434;
Huelva;1998;Ambos sexos;TOTAL;Emigraciones;7612;
Huelva;1999;Hombres;Menores de 16 años;Emigraciones;833;
Huelva;1999;Hombres;De 16 a 39 años;Emigraciones;2491;
Huelva;1999;Hombres;De 40 a 64 años;Emigraciones;873;
Huelva;1999;Hombres;De 65 y más años;Emigraciones;208;
Huelva;1999;Hombres;TOTAL;Emigraciones;4405;
Huelva;1999;Mujeres;Menores de 16 años;Emigraciones;799;
Huelva;1999;Mujeres;De 16 a 39 años;Emigraciones;2331;
Huelva;1999;Mujeres;De 40 a 64 años;Emigraciones;690;
Huelva;1999;Mujeres;De 65 y más años;Emigraciones;339;
Huelva;1999;Mujeres;TOTAL;Emigraciones;4159;
Huelva;1999;Ambos sexos;Menores de 16 años;Emigraciones;1632;
Huelva;1999;Ambos sexos;De 16 a 39 años;Emigraciones;4822;
Huelva;1999;Ambos sexos;De 40 a 64 años;Emigraciones;1563;
Huelva;1999;Ambos sexos;De 65 y más años;Emigraciones;547;
Huelva;1999;Ambos sexos;TOTAL;Emigraciones;8564;
Huelva;2000;Hombres;Menores de 16 años;Emigraciones;931;
Huelva;2000;Hombres;De 16 a 39 años;Emigraciones;2668;
Huelva;2000;Hombres;De 40 a 64 años;Emigraciones;960;
Huelva;2000;Hombres;De 65 y más años;Emigraciones;216;
Huelva;2000;Hombres;TOTAL;Emigraciones;4775;
Huelva;2000;Mujeres;Menores de 16 años;Emigraciones;789;
Huelva;2000;Mujeres;De 16 a 39 años;Emigraciones;2500;
Huelva;2000;Mujeres;De 40 a 64 años;Emigraciones;781;
Huelva;2000;Mujeres;De 65 y más años;Emigraciones;306;
Huelva;2000;Mujeres;TOTAL;Emigraciones;4376;
Huelva;2000;Ambos sexos;Menores de 16 años;Emigraciones;1720;
Huelva;2000;Ambos sexos;De 16 a 39 años;Emigraciones;5168;
Huelva;2000;Ambos sexos;De 40 a 64 años;Emigraciones;1741;
Huelva;2000;Ambos sexos;De 65 y más años;Emigraciones;522;
Huelva;2000;Ambos sexos;TOTAL;Emigraciones;9151;
Huelva;2001;Hombres;Menores de 16 años;Emigraciones;612;
Huelva;2001;Hombres;De 16 a 39 años;Emigraciones;2606;
Huelva;2001;Hombres;De 40 a 64 años;Emigraciones;883;
Huelva;2001;Hombres;De 65 y más años;Emigraciones;201;
Huelva;2001;Hombres;TOTAL;Emigraciones;4302;
Huelva;2001;Mujeres;Menores de 16 años;Emigraciones;578;
Huelva;2001;Mujeres;De 16 a 39 años;Emigraciones;2368;
Huelva;2001;Mujeres;De 40 a 64 años;Emigraciones;691;
Huelva;2001;Mujeres;De 65 y más años;Emigraciones;279;
Huelva;2001;Mujeres;TOTAL;Emigraciones;3916;
Huelva;2001;Ambos sexos;Menores de 16 años;Emigraciones;1190;
Huelva;2001;Ambos sexos;De 16 a 39 años;Emigraciones;4974;
Huelva;2001;Ambos sexos;De 40 a 64 años;Emigraciones;1574;
Huelva;2001;Ambos sexos;De 65 y más años;Emigraciones;480;
Huelva;2001;Ambos sexos;TOTAL;Emigraciones;8218;
Huelva;2002;Hombres;Menores de 16 años;Emigraciones;981;
Huelva;2002;Hombres;De 16 a 39 años;Emigraciones;3822;
Huelva;2002;Hombres;De 40 a 64 años;Emigraciones;1171;
Huelva;2002;Hombres;De 65 y más años;Emigraciones;257;
Huelva;2002;Hombres;TOTAL;Emigraciones;6231;
Huelva;2002;Mujeres;Menores de 16 años;Emigraciones;988;
Huelva;2002;Mujeres;De 16 a 39 años;Emigraciones;3222;
Huelva;2002;Mujeres;De 40 a 64 años;Emigraciones;1006;
Huelva;2002;Mujeres;De 65 y más años;Emigraciones;352;
Huelva;2002;Mujeres;TOTAL;Emigraciones;5568;
Huelva;2002;Ambos sexos;Menores de 16 años;Emigraciones;1969;
Huelva;2002;Ambos sexos;De 16 a 39 años;Emigraciones;7044;
Huelva;2002;Ambos sexos;De 40 a 64 años;Emigraciones;2177;
Huelva;2002;Ambos sexos;De 65 y más años;Emigraciones;609;
Huelva;2002;Ambos sexos;TOTAL;Emigraciones;11799;
Huelva;2003;Hombres;Menores de 16 años;Emigraciones;966;
Huelva;2003;Hombres;De 16 a 39 años;Emigraciones;3809;
Huelva;2003;Hombres;De 40 a 64 años;Emigraciones;1269;
Huelva;2003;Hombres;De 65 y más años;Emigraciones;285;
Huelva;2003;Hombres;TOTAL;Emigraciones;6329;
Huelva;2003;Mujeres;Menores de 16 años;Emigraciones;959;
Huelva;2003;Mujeres;De 16 a 39 años;Emigraciones;3309;
Huelva;2003;Mujeres;De 40 a 64 años;Emigraciones;988;
Huelva;2003;Mujeres;De 65 y más años;Emigraciones;400;
Huelva;2003;Mujeres;TOTAL;Emigraciones;5656;
Huelva;2003;Ambos sexos;Menores de 16 años;Emigraciones;1925;
Huelva;2003;Ambos sexos;De 16 a 39 años;Emigraciones;7118;
Huelva;2003;Ambos sexos;De 40 a 64 años;Emigraciones;2257;
Huelva;2003;Ambos sexos;De 65 y más años;Emigraciones;685;
Huelva;2003;Ambos sexos;TOTAL;Emigraciones;11985;
Huelva;2004;Hombres;Menores de 16 años;Emigraciones;1135;
Huelva;2004;Hombres;De 16 a 39 años;Emigraciones;4228;
Huelva;2004;Hombres;De 40 a 64 años;Emigraciones;1362;
Huelva;2004;Hombres;De 65 y más años;Emigraciones;378;
Huelva;2004;Hombres;TOTAL;Emigraciones;7103;
Huelva;2004;Mujeres;Menores de 16 años;Emigraciones;1109;
Huelva;2004;Mujeres;De 16 a 39 años;Emigraciones;3650;
Huelva;2004;Mujeres;De 40 a 64 años;Emigraciones;1112;
Huelva;2004;Mujeres;De 65 y más años;Emigraciones;517;
Huelva;2004;Mujeres;TOTAL;Emigraciones;6388;
Huelva;2004;Ambos sexos;Menores de 16 años;Emigraciones;2244;
Huelva;2004;Ambos sexos;De 16 a 39 años;Emigraciones;7878;
Huelva;2004;Ambos sexos;De 40 a 64 años;Emigraciones;2474;
Huelva;2004;Ambos sexos;De 65 y más años;Emigraciones;895;
Huelva;2004;Ambos sexos;TOTAL;Emigraciones;13491;
Huelva;2005;Hombres;Menores de 16 años;Emigraciones;1210;
Huelva;2005;Hombres;De 16 a 39 años;Emigraciones;4096;
Huelva;2005;Hombres;De 40 a 64 años;Emigraciones;1444;
Huelva;2005;Hombres;De 65 y más años;Emigraciones;336;
Huelva;2005;Hombres;TOTAL;Emigraciones;7086;
Huelva;2005;Mujeres;Menores de 16 años;Emigraciones;1142;
Huelva;2005;Mujeres;De 16 a 39 años;Emigraciones;3617;
Huelva;2005;Mujeres;De 40 a 64 años;Emigraciones;1130;
Huelva;2005;Mujeres;De 65 y más años;Emigraciones;436;
Huelva;2005;Mujeres;TOTAL;Emigraciones;6325;
Huelva;2005;Ambos sexos;Menores de 16 años;Emigraciones;2352;
Huelva;2005;Ambos sexos;De 16 a 39 años;Emigraciones;7713;
Huelva;2005;Ambos sexos;De 40 a 64 años;Emigraciones;2574;
Huelva;2005;Ambos sexos;De 65 y más años;Emigraciones;772;
Huelva;2005;Ambos sexos;TOTAL;Emigraciones;13411;
Huelva;2006;Hombres;Menores de 16 años;Emigraciones;1287;
Huelva;2006;Hombres;De 16 a 39 años;Emigraciones;4956;
Huelva;2006;Hombres;De 40 a 64 años;Emigraciones;1656;
Huelva;2006;Hombres;De 65 y más años;Emigraciones;342;
Huelva;2006;Hombres;TOTAL;Emigraciones;8241;
Huelva;2006;Mujeres;Menores de 16 años;Emigraciones;1161;
Huelva;2006;Mujeres;De 16 a 39 años;Emigraciones;4121;
Huelva;2006;Mujeres;De 40 a 64 años;Emigraciones;1296;
Huelva;2006;Mujeres;De 65 y más años;Emigraciones;522;
Huelva;2006;Mujeres;TOTAL;Emigraciones;7100;
Huelva;2006;Ambos sexos;Menores de 16 años;Emigraciones;2448;
Huelva;2006;Ambos sexos;De 16 a 39 años;Emigraciones;9077;
Huelva;2006;Ambos sexos;De 40 a 64 años;Emigraciones;2952;
Huelva;2006;Ambos sexos;De 65 y más años;Emigraciones;864;
