Lugar de origen;Anual;Sexo;Edad;Medida;Valor;
Sevilla;1988;Hombres;Menores de 16 años;Emigraciones;2523;
Sevilla;1988;Hombres;De 16 a 39 años;Emigraciones;4759;
Sevilla;1988;Hombres;De 40 a 64 años;Emigraciones;1377;
Sevilla;1988;Hombres;De 65 y más años;Emigraciones;339;
Sevilla;1988;Hombres;TOTAL;Emigraciones;8998;
Sevilla;1988;Mujeres;Menores de 16 años;Emigraciones;2367;
Sevilla;1988;Mujeres;De 16 a 39 años;Emigraciones;4737;
Sevilla;1988;Mujeres;De 40 a 64 años;Emigraciones;1338;
Sevilla;1988;Mujeres;De 65 y más años;Emigraciones;416;
Sevilla;1988;Mujeres;TOTAL;Emigraciones;8858;
Sevilla;1988;Ambos sexos;Menores de 16 años;Emigraciones;4890;
Sevilla;1988;Ambos sexos;De 16 a 39 años;Emigraciones;9496;
Sevilla;1988;Ambos sexos;De 40 a 64 años;Emigraciones;2715;
Sevilla;1988;Ambos sexos;De 65 y más años;Emigraciones;755;
Sevilla;1988;Ambos sexos;TOTAL;Emigraciones;17856;
Sevilla;1989;Hombres;Menores de 16 años;Emigraciones;2741;
Sevilla;1989;Hombres;De 16 a 39 años;Emigraciones;5554;
Sevilla;1989;Hombres;De 40 a 64 años;Emigraciones;1598;
Sevilla;1989;Hombres;De 65 y más años;Emigraciones;342;
Sevilla;1989;Hombres;TOTAL;Emigraciones;10235;
Sevilla;1989;Mujeres;Menores de 16 años;Emigraciones;2672;
Sevilla;1989;Mujeres;De 16 a 39 años;Emigraciones;5515;
Sevilla;1989;Mujeres;De 40 a 64 años;Emigraciones;1520;
Sevilla;1989;Mujeres;De 65 y más años;Emigraciones;483;
Sevilla;1989;Mujeres;TOTAL;Emigraciones;10190;
Sevilla;1989;Ambos sexos;Menores de 16 años;Emigraciones;5413;
Sevilla;1989;Ambos sexos;De 16 a 39 años;Emigraciones;11069;
Sevilla;1989;Ambos sexos;De 40 a 64 años;Emigraciones;3118;
Sevilla;1989;Ambos sexos;De 65 y más años;Emigraciones;825;
Sevilla;1989;Ambos sexos;TOTAL;Emigraciones;20425;
Sevilla;1990;Hombres;Menores de 16 años;Emigraciones;2509;
Sevilla;1990;Hombres;De 16 a 39 años;Emigraciones;5347;
Sevilla;1990;Hombres;De 40 a 64 años;Emigraciones;1533;
Sevilla;1990;Hombres;De 65 y más años;Emigraciones;344;
Sevilla;1990;Hombres;TOTAL;Emigraciones;9733;
Sevilla;1990;Mujeres;Menores de 16 años;Emigraciones;2358;
Sevilla;1990;Mujeres;De 16 a 39 años;Emigraciones;5652;
Sevilla;1990;Mujeres;De 40 a 64 años;Emigraciones;1395;
Sevilla;1990;Mujeres;De 65 y más años;Emigraciones;492;
Sevilla;1990;Mujeres;TOTAL;Emigraciones;9897;
Sevilla;1990;Ambos sexos;Menores de 16 años;Emigraciones;4867;
Sevilla;1990;Ambos sexos;De 16 a 39 años;Emigraciones;10999;
Sevilla;1990;Ambos sexos;De 40 a 64 años;Emigraciones;2928;
Sevilla;1990;Ambos sexos;De 65 y más años;Emigraciones;836;
Sevilla;1990;Ambos sexos;TOTAL;Emigraciones;19630;
Sevilla;1991;Hombres;Menores de 16 años;Emigraciones;1402;
Sevilla;1991;Hombres;De 16 a 39 años;Emigraciones;3515;
Sevilla;1991;Hombres;De 40 a 64 años;Emigraciones;913;
Sevilla;1991;Hombres;De 65 y más años;Emigraciones;222;
Sevilla;1991;Hombres;TOTAL;Emigraciones;6052;
Sevilla;1991;Mujeres;Menores de 16 años;Emigraciones;1356;
Sevilla;1991;Mujeres;De 16 a 39 años;Emigraciones;3551;
Sevilla;1991;Mujeres;De 40 a 64 años;Emigraciones;833;
Sevilla;1991;Mujeres;De 65 y más años;Emigraciones;312;
Sevilla;1991;Mujeres;TOTAL;Emigraciones;6052;
Sevilla;1991;Ambos sexos;Menores de 16 años;Emigraciones;2758;
Sevilla;1991;Ambos sexos;De 16 a 39 años;Emigraciones;7066;
Sevilla;1991;Ambos sexos;De 40 a 64 años;Emigraciones;1746;
Sevilla;1991;Ambos sexos;De 65 y más años;Emigraciones;534;
Sevilla;1991;Ambos sexos;TOTAL;Emigraciones;12104;
Sevilla;1992;Hombres;Menores de 16 años;Emigraciones;1811;
Sevilla;1992;Hombres;De 16 a 39 años;Emigraciones;4406;
Sevilla;1992;Hombres;De 40 a 64 años;Emigraciones;1116;
Sevilla;1992;Hombres;De 65 y más años;Emigraciones;260;
Sevilla;1992;Hombres;TOTAL;Emigraciones;7593;
Sevilla;1992;Mujeres;Menores de 16 años;Emigraciones;1746;
Sevilla;1992;Mujeres;De 16 a 39 años;Emigraciones;4433;
Sevilla;1992;Mujeres;De 40 a 64 años;Emigraciones;1005;
Sevilla;1992;Mujeres;De 65 y más años;Emigraciones;361;
Sevilla;1992;Mujeres;TOTAL;Emigraciones;7545;
Sevilla;1992;Ambos sexos;Menores de 16 años;Emigraciones;3557;
Sevilla;1992;Ambos sexos;De 16 a 39 años;Emigraciones;8839;
Sevilla;1992;Ambos sexos;De 40 a 64 años;Emigraciones;2121;
Sevilla;1992;Ambos sexos;De 65 y más años;Emigraciones;621;
Sevilla;1992;Ambos sexos;TOTAL;Emigraciones;15138;
Sevilla;1993;Hombres;Menores de 16 años;Emigraciones;2372;
Sevilla;1993;Hombres;De 16 a 39 años;Emigraciones;5898;
Sevilla;1993;Hombres;De 40 a 64 años;Emigraciones;1464;
Sevilla;1993;Hombres;De 65 y más años;Emigraciones;367;
Sevilla;1993;Hombres;TOTAL;Emigraciones;10101;
Sevilla;1993;Mujeres;Menores de 16 años;Emigraciones;2207;
Sevilla;1993;Mujeres;De 16 a 39 años;Emigraciones;6030;
Sevilla;1993;Mujeres;De 40 a 64 años;Emigraciones;1328;
Sevilla;1993;Mujeres;De 65 y más años;Emigraciones;496;
Sevilla;1993;Mujeres;TOTAL;Emigraciones;10061;
Sevilla;1993;Ambos sexos;Menores de 16 años;Emigraciones;4579;
Sevilla;1993;Ambos sexos;De 16 a 39 años;Emigraciones;11928;
Sevilla;1993;Ambos sexos;De 40 a 64 años;Emigraciones;2792;
Sevilla;1993;Ambos sexos;De 65 y más años;Emigraciones;863;
Sevilla;1993;Ambos sexos;TOTAL;Emigraciones;20162;
Sevilla;1994;Hombres;Menores de 16 años;Emigraciones;2729;
Sevilla;1994;Hombres;De 16 a 39 años;Emigraciones;6631;
Sevilla;1994;Hombres;De 40 a 64 años;Emigraciones;1817;
Sevilla;1994;Hombres;De 65 y más años;Emigraciones;441;
Sevilla;1994;Hombres;TOTAL;Emigraciones;11618;
Sevilla;1994;Mujeres;Menores de 16 años;Emigraciones;2531;
Sevilla;1994;Mujeres;De 16 a 39 años;Emigraciones;6807;
Sevilla;1994;Mujeres;De 40 a 64 años;Emigraciones;1577;
Sevilla;1994;Mujeres;De 65 y más años;Emigraciones;607;
Sevilla;1994;Mujeres;TOTAL;Emigraciones;11522;
Sevilla;1994;Ambos sexos;Menores de 16 años;Emigraciones;5260;
Sevilla;1994;Ambos sexos;De 16 a 39 años;Emigraciones;13438;
Sevilla;1994;Ambos sexos;De 40 a 64 años;Emigraciones;3394;
Sevilla;1994;Ambos sexos;De 65 y más años;Emigraciones;1048;
Sevilla;1994;Ambos sexos;TOTAL;Emigraciones;23140;
Sevilla;1995;Hombres;Menores de 16 años;Emigraciones;2891;
Sevilla;1995;Hombres;De 16 a 39 años;Emigraciones;7623;
Sevilla;1995;Hombres;De 40 a 64 años;Emigraciones;1937;
Sevilla;1995;Hombres;De 65 y más años;Emigraciones;499;
Sevilla;1995;Hombres;TOTAL;Emigraciones;12950;
Sevilla;1995;Mujeres;Menores de 16 años;Emigraciones;2765;
Sevilla;1995;Mujeres;De 16 a 39 años;Emigraciones;7678;
Sevilla;1995;Mujeres;De 40 a 64 años;Emigraciones;1692;
Sevilla;1995;Mujeres;De 65 y más años;Emigraciones;728;
Sevilla;1995;Mujeres;TOTAL;Emigraciones;12863;
Sevilla;1995;Ambos sexos;Menores de 16 años;Emigraciones;5656;
Sevilla;1995;Ambos sexos;De 16 a 39 años;Emigraciones;15301;
