Lugar de origen;Anual;Sexo;Edad;Medida;Valor;
Capileira;2021;Ambos sexos;De 0 a 4 años;Emigraciones;3;
Capileira;2021;Ambos sexos;De 5 a 9 años;Emigraciones;-;
Capileira;2021;Ambos sexos;De 10 a 14 años;Emigraciones;-;
Capileira;2021;Ambos sexos;De 15 a 19 años;Emigraciones;2;
Capileira;2021;Ambos sexos;De 20 a 24 años;Emigraciones;3;
Capileira;2021;Ambos sexos;De 25 a 29 años;Emigraciones;2;
Capileira;2021;Ambos sexos;De 30 a 34 años;Emigraciones;1;
Capileira;2021;Ambos sexos;De 35 a 39 años;Emigraciones;1;
Capileira;2021;Ambos sexos;De 40 a 44 años;Emigraciones;4;
Capileira;2021;Ambos sexos;De 45 a 49 años;Emigraciones;1;
Capileira;2021;Ambos sexos;De 50 a 54 años;Emigraciones;-;
Capileira;2021;Ambos sexos;De 55 a 59 años;Emigraciones;4;
Capileira;2021;Ambos sexos;De 60 a 64 años;Emigraciones;1;
Capileira;2021;Ambos sexos;De 65 y más años;Emigraciones;3;
Capileira;2021;Ambos sexos;TOTAL;Emigraciones;25;
Capileira;2021;Hombres;De 0 a 4 años;Emigraciones;2;
Capileira;2021;Hombres;De 5 a 9 años;Emigraciones;-;
Capileira;2021;Hombres;De 10 a 14 años;Emigraciones;-;
Capileira;2021;Hombres;De 15 a 19 años;Emigraciones;1;
Capileira;2021;Hombres;De 20 a 24 años;Emigraciones;-;
Capileira;2021;Hombres;De 25 a 29 años;Emigraciones;-;
Capileira;2021;Hombres;De 30 a 34 años;Emigraciones;1;
Capileira;2021;Hombres;De 35 a 39 años;Emigraciones;1;
Capileira;2021;Hombres;De 40 a 44 años;Emigraciones;2;
Capileira;2021;Hombres;De 45 a 49 años;Emigraciones;-;
Capileira;2021;Hombres;De 50 a 54 años;Emigraciones;-;
Capileira;2021;Hombres;De 55 a 59 años;Emigraciones;2;
Capileira;2021;Hombres;De 60 a 64 años;Emigraciones;-;
Capileira;2021;Hombres;De 65 y más años;Emigraciones;1;
Capileira;2021;Hombres;TOTAL;Emigraciones;10;
Capileira;2021;Mujeres;De 0 a 4 años;Emigraciones;1;
Capileira;2021;Mujeres;De 5 a 9 años;Emigraciones;-;
Capileira;2021;Mujeres;De 10 a 14 años;Emigraciones;-;
Capileira;2021;Mujeres;De 15 a 19 años;Emigraciones;1;
Capileira;2021;Mujeres;De 20 a 24 años;Emigraciones;3;
Capileira;2021;Mujeres;De 25 a 29 años;Emigraciones;2;
Capileira;2021;Mujeres;De 30 a 34 años;Emigraciones;-;
Capileira;2021;Mujeres;De 35 a 39 años;Emigraciones;-;
Capileira;2021;Mujeres;De 40 a 44 años;Emigraciones;2;
Capileira;2021;Mujeres;De 45 a 49 años;Emigraciones;1;
Capileira;2021;Mujeres;De 50 a 54 años;Emigraciones;-;
Capileira;2021;Mujeres;De 55 a 59 años;Emigraciones;2;
Capileira;2021;Mujeres;De 60 a 64 años;Emigraciones;1;
Capileira;2021;Mujeres;De 65 y más años;Emigraciones;2;
Capileira;2021;Mujeres;TOTAL;Emigraciones;15;
Capileira;2022;Ambos sexos;De 0 a 4 años;Emigraciones;-;
Capileira;2022;Ambos sexos;De 5 a 9 años;Emigraciones;-;
Capileira;2022;Ambos sexos;De 10 a 14 años;Emigraciones;1;
Capileira;2022;Ambos sexos;De 15 a 19 años;Emigraciones;-;
Capileira;2022;Ambos sexos;De 20 a 24 años;Emigraciones;1;
Capileira;2022;Ambos sexos;De 25 a 29 años;Emigraciones;1;
Capileira;2022;Ambos sexos;De 30 a 34 años;Emigraciones;3;
Capileira;2022;Ambos sexos;De 35 a 39 años;Emigraciones;2;
