Lugar de origen;Anual;Sexo;Edad;Medida;Valor;
Cádiz;1988;Hombres;Menores de 16 años;Emigraciones;1672;
Cádiz;1988;Hombres;De 16 a 39 años;Emigraciones;3693;
Cádiz;1988;Hombres;De 40 a 64 años;Emigraciones;915;
Cádiz;1988;Hombres;De 65 y más años;Emigraciones;154;
Cádiz;1988;Hombres;TOTAL;Emigraciones;6434;
Cádiz;1988;Mujeres;Menores de 16 años;Emigraciones;1586;
Cádiz;1988;Mujeres;De 16 a 39 años;Emigraciones;3569;
Cádiz;1988;Mujeres;De 40 a 64 años;Emigraciones;796;
Cádiz;1988;Mujeres;De 65 y más años;Emigraciones;196;
Cádiz;1988;Mujeres;TOTAL;Emigraciones;6147;
Cádiz;1988;Ambos sexos;Menores de 16 años;Emigraciones;3258;
Cádiz;1988;Ambos sexos;De 16 a 39 años;Emigraciones;7262;
Cádiz;1988;Ambos sexos;De 40 a 64 años;Emigraciones;1711;
Cádiz;1988;Ambos sexos;De 65 y más años;Emigraciones;350;
Cádiz;1988;Ambos sexos;TOTAL;Emigraciones;12581;
Cádiz;1989;Hombres;Menores de 16 años;Emigraciones;1843;
Cádiz;1989;Hombres;De 16 a 39 años;Emigraciones;4258;
Cádiz;1989;Hombres;De 40 a 64 años;Emigraciones;994;
Cádiz;1989;Hombres;De 65 y más años;Emigraciones;179;
Cádiz;1989;Hombres;TOTAL;Emigraciones;7274;
Cádiz;1989;Mujeres;Menores de 16 años;Emigraciones;1702;
Cádiz;1989;Mujeres;De 16 a 39 años;Emigraciones;4124;
Cádiz;1989;Mujeres;De 40 a 64 años;Emigraciones;915;
Cádiz;1989;Mujeres;De 65 y más años;Emigraciones;221;
Cádiz;1989;Mujeres;TOTAL;Emigraciones;6962;
Cádiz;1989;Ambos sexos;Menores de 16 años;Emigraciones;3545;
Cádiz;1989;Ambos sexos;De 16 a 39 años;Emigraciones;8382;
Cádiz;1989;Ambos sexos;De 40 a 64 años;Emigraciones;1909;
Cádiz;1989;Ambos sexos;De 65 y más años;Emigraciones;400;
Cádiz;1989;Ambos sexos;TOTAL;Emigraciones;14236;
Cádiz;1990;Hombres;Menores de 16 años;Emigraciones;1802;
Cádiz;1990;Hombres;De 16 a 39 años;Emigraciones;4418;
Cádiz;1990;Hombres;De 40 a 64 años;Emigraciones;1073;
Cádiz;1990;Hombres;De 65 y más años;Emigraciones;180;
Cádiz;1990;Hombres;TOTAL;Emigraciones;7473;
