Lugar de origen;Anual;Sexo;Edad;Medida;Valor;
Huelva;2021;Ambos sexos;De 0 a 4 años;Emigraciones;1086;
Huelva;2021;Ambos sexos;De 5 a 9 años;Emigraciones;892;
Huelva;2021;Ambos sexos;De 10 a 14 años;Emigraciones;869;
Huelva;2021;Ambos sexos;De 15 a 19 años;Emigraciones;891;
Huelva;2021;Ambos sexos;De 20 a 24 años;Emigraciones;1411;
Huelva;2021;Ambos sexos;De 25 a 29 años;Emigraciones;2181;
Huelva;2021;Ambos sexos;De 30 a 34 años;Emigraciones;2466;
Huelva;2021;Ambos sexos;De 35 a 39 años;Emigraciones;2228;
Huelva;2021;Ambos sexos;De 40 a 44 años;Emigraciones;2197;
Huelva;2021;Ambos sexos;De 45 a 49 años;Emigraciones;1813;
Huelva;2021;Ambos sexos;De 50 a 54 años;Emigraciones;1358;
Huelva;2021;Ambos sexos;De 55 a 59 años;Emigraciones;889;
Huelva;2021;Ambos sexos;De 60 a 64 años;Emigraciones;621;
Huelva;2021;Ambos sexos;De 65 y más años;Emigraciones;1398;
Huelva;2021;Ambos sexos;TOTAL;Emigraciones;20300;
Huelva;2021;Hombres;De 0 a 4 años;Emigraciones;537;
Huelva;2021;Hombres;De 5 a 9 años;Emigraciones;481;
Huelva;2021;Hombres;De 10 a 14 años;Emigraciones;445;
Huelva;2021;Hombres;De 15 a 19 años;Emigraciones;477;
Huelva;2021;Hombres;De 20 a 24 años;Emigraciones;725;
Huelva;2021;Hombres;De 25 a 29 años;Emigraciones;1078;
Huelva;2021;Hombres;De 30 a 34 años;Emigraciones;1240;
Huelva;2021;Hombres;De 35 a 39 años;Emigraciones;1156;
Huelva;2021;Hombres;De 40 a 44 años;Emigraciones;1142;
Huelva;2021;Hombres;De 45 a 49 años;Emigraciones;920;
Huelva;2021;Hombres;De 50 a 54 años;Emigraciones;611;
Huelva;2021;Hombres;De 55 a 59 años;Emigraciones;444;
Huelva;2021;Hombres;De 60 a 64 años;Emigraciones;311;
Huelva;2021;Hombres;De 65 y más años;Emigraciones;673;
Huelva;2021;Hombres;TOTAL;Emigraciones;10240;
Huelva;2021;Mujeres;De 0 a 4 años;Emigraciones;549;
Huelva;2021;Mujeres;De 5 a 9 años;Emigraciones;411;
Huelva;2021;Mujeres;De 10 a 14 años;Emigraciones;424;
Huelva;2021;Mujeres;De 15 a 19 años;Emigraciones;414;
Huelva;2021;Mujeres;De 20 a 24 años;Emigraciones;686;
Huelva;2021;Mujeres;De 25 a 29 años;Emigraciones;1103;
Huelva;2021;Mujeres;De 30 a 34 años;Emigraciones;1226;
Huelva;2021;Mujeres;De 35 a 39 años;Emigraciones;1072;
Huelva;2021;Mujeres;De 40 a 44 años;Emigraciones;1055;
Huelva;2021;Mujeres;De 45 a 49 años;Emigraciones;893;
Huelva;2021;Mujeres;De 50 a 54 años;Emigraciones;747;
Huelva;2021;Mujeres;De 55 a 59 años;Emigraciones;445;
Huelva;2021;Mujeres;De 60 a 64 años;Emigraciones;310;
Huelva;2021;Mujeres;De 65 y más años;Emigraciones;725;
Huelva;2021;Mujeres;TOTAL;Emigraciones;10060;
Huelva;2022;Ambos sexos;De 0 a 4 años;Emigraciones;1064;
Huelva;2022;Ambos sexos;De 5 a 9 años;Emigraciones;799;
Huelva;2022;Ambos sexos;De 10 a 14 años;Emigraciones;826;
Huelva;2022;Ambos sexos;De 15 a 19 años;Emigraciones;897;
Huelva;2022;Ambos sexos;De 20 a 24 años;Emigraciones;1576;
Huelva;2022;Ambos sexos;De 25 a 29 años;Emigraciones;2600;
Huelva;2022;Ambos sexos;De 30 a 34 años;Emigraciones;2583;
Huelva;2022;Ambos sexos;De 35 a 39 años;Emigraciones;2357;
Huelva;2022;Ambos sexos;De 40 a 44 años;Emigraciones;2376;
Huelva;2022;Ambos sexos;De 45 a 49 años;Emigraciones;1854;
Huelva;2022;Ambos sexos;De 50 a 54 años;Emigraciones;1506;
Huelva;2022;Ambos sexos;De 55 a 59 años;Emigraciones;929;
Huelva;2022;Ambos sexos;De 60 a 64 años;Emigraciones;676;
Huelva;2022;Ambos sexos;De 65 y más años;Emigraciones;1482;
Huelva;2022;Ambos sexos;TOTAL;Emigraciones;21525;
Huelva;2022;Hombres;De 0 a 4 años;Emigraciones;553;
Huelva;2022;Hombres;De 5 a 9 años;Emigraciones;419;
Huelva;2022;Hombres;De 10 a 14 años;Emigraciones;409;
Huelva;2022;Hombres;De 15 a 19 años;Emigraciones;440;
Huelva;2022;Hombres;De 20 a 24 años;Emigraciones;784;
Huelva;2022;Hombres;De 25 a 29 años;Emigraciones;1315;
Huelva;2022;Hombres;De 30 a 34 años;Emigraciones;1309;
Huelva;2022;Hombres;De 35 a 39 años;Emigraciones;1177;
Huelva;2022;Hombres;De 40 a 44 años;Emigraciones;1167;
Huelva;2022;Hombres;De 45 a 49 años;Emigraciones;866;
Huelva;2022;Hombres;De 50 a 54 años;Emigraciones;643;
