Lugar de origen;Anual;Sexo;Edad;Medida;Valor;
Almería;2010;Hombres;Menores de 16 años;Emigraciones;2716;
Almería;2010;Hombres;De 16 a 39 años;Emigraciones;12382;
Almería;2010;Hombres;De 40 a 64 años;Emigraciones;4106;
Almería;2010;Hombres;De 65 y más años;Emigraciones;776;
Almería;2010;Hombres;TOTAL;Emigraciones;19980;
Almería;2010;Mujeres;Menores de 16 años;Emigraciones;2542;
Almería;2010;Mujeres;De 16 a 39 años;Emigraciones;7601;
Almería;2010;Mujeres;De 40 a 64 años;Emigraciones;2946;
Almería;2010;Mujeres;De 65 y más años;Emigraciones;904;
Almería;2010;Mujeres;TOTAL;Emigraciones;13993;
Almería;2010;Ambos sexos;Menores de 16 años;Emigraciones;5258;
Almería;2010;Ambos sexos;De 16 a 39 años;Emigraciones;19983;
Almería;2010;Ambos sexos;De 40 a 64 años;Emigraciones;7052;
Almería;2010;Ambos sexos;De 65 y más años;Emigraciones;1680;
Almería;2010;Ambos sexos;TOTAL;Emigraciones;33973;
Almería;2011;Hombres;Menores de 16 años;Emigraciones;2642;
Almería;2011;Hombres;De 16 a 39 años;Emigraciones;12007;
Almería;2011;Hombres;De 40 a 64 años;Emigraciones;3965;
Almería;2011;Hombres;De 65 y más años;Emigraciones;686;
Almería;2011;Hombres;TOTAL;Emigraciones;19300;
Almería;2011;Mujeres;Menores de 16 años;Emigraciones;2500;
Almería;2011;Mujeres;De 16 a 39 años;Emigraciones;7369;
Almería;2011;Mujeres;De 40 a 64 años;Emigraciones;2767;
Almería;2011;Mujeres;De 65 y más años;Emigraciones;892;
Almería;2011;Mujeres;TOTAL;Emigraciones;13528;
Almería;2011;Ambos sexos;Menores de 16 años;Emigraciones;5142;
Almería;2011;Ambos sexos;De 16 a 39 años;Emigraciones;19376;
Almería;2011;Ambos sexos;De 40 a 64 años;Emigraciones;6732;
Almería;2011;Ambos sexos;De 65 y más años;Emigraciones;1578;
Almería;2011;Ambos sexos;TOTAL;Emigraciones;32828;
Almería;2012;Hombres;Menores de 16 años;Emigraciones;2654;
Almería;2012;Hombres;De 16 a 39 años;Emigraciones;9827;
Almería;2012;Hombres;De 40 a 64 años;Emigraciones;3963;
Almería;2012;Hombres;De 65 y más años;Emigraciones;694;
Almería;2012;Hombres;TOTAL;Emigraciones;17138;
Almería;2012;Mujeres;Menores de 16 años;Emigraciones;2433;
Almería;2012;Mujeres;De 16 a 39 años;Emigraciones;6853;
Almería;2012;Mujeres;De 40 a 64 años;Emigraciones;2699;
Almería;2012;Mujeres;De 65 y más años;Emigraciones;772;
Almería;2012;Mujeres;TOTAL;Emigraciones;12757;
Almería;2012;Ambos sexos;Menores de 16 años;Emigraciones;5087;
Almería;2012;Ambos sexos;De 16 a 39 años;Emigraciones;16680;
Almería;2012;Ambos sexos;De 40 a 64 años;Emigraciones;6662;
Almería;2012;Ambos sexos;De 65 y más años;Emigraciones;1466;
Almería;2012;Ambos sexos;TOTAL;Emigraciones;29895;
Almería;2013;Hombres;Menores de 16 años;Emigraciones;3123;
Almería;2013;Hombres;De 16 a 39 años;Emigraciones;10219;
Almería;2013;Hombres;De 40 a 64 años;Emigraciones;4544;
Almería;2013;Hombres;De 65 y más años;Emigraciones;940;
Almería;2013;Hombres;TOTAL;Emigraciones;18826;
Almería;2013;Mujeres;Menores de 16 años;Emigraciones;2810;
