Lugar de residencia;Anual;Edad;Medida;Valor;
Jaén;1996;Índice de dependencia global;Población municipal;59,17348306381551;
Jaén;1996;Índice de dependencia jóvenes;Población municipal;34,111392404397314;
Jaén;1996;Índice de dependencia mayores;Población municipal;25,06209065941819;
Jaén;1998;Índice de dependencia global;Población municipal;61,085457180868275;
Jaén;1998;Índice de dependencia jóvenes;Población municipal;35,10117560555337;
Jaén;1998;Índice de dependencia mayores;Población municipal;25,98428157531491;
Jaén;1999;Índice de dependencia global;Población municipal;58,561996216875755;
Jaén;1999;Índice de dependencia jóvenes;Población municipal;31,554330977815052;
Jaén;1999;Índice de dependencia mayores;Población municipal;27,007665239060707;
Jaén;2000;Índice de dependencia global;Población municipal;58,00159647699641;
Jaén;2000;Índice de dependencia jóvenes;Población municipal;30,467798033869066;
Jaén;2000;Índice de dependencia mayores;Población municipal;27,53379844312735;
Jaén;2001;Índice de dependencia global;Población municipal;58,10568797428748;
Jaén;2001;Índice de dependencia jóvenes;Población municipal;29,925908882779744;
Jaén;2001;Índice de dependencia mayores;Población municipal;28,179779091507733;
Jaén;2002;Índice de dependencia global;Población municipal;57,845963049563;
Jaén;2002;Índice de dependencia jóvenes;Población municipal;29,4539786179615;
Jaén;2002;Índice de dependencia mayores;Población municipal;28,391984431601497;
Jaén;2003;Índice de dependencia global;Población municipal;57,87439636937227;
Jaén;2003;Índice de dependencia jóvenes;Población municipal;29,26115368865865;
Jaén;2003;Índice de dependencia mayores;Población municipal;28,613242680713626;
Jaén;2004;Índice de dependencia global;Población municipal;57,2743766896966;
Jaén;2004;Índice de dependencia jóvenes;Población municipal;28,84830279363172;
Jaén;2004;Índice de dependencia mayores;Población municipal;28,426073896064885;
Jaén;2005;Índice de dependencia global;Población municipal;56,116914375966445;
Jaén;2005;Índice de dependencia jóvenes;Población municipal;28,357079694142463;
Jaén;2005;Índice de dependencia mayores;Población municipal;27,759834681823985;
Jaén;2006;Índice de dependencia global;Población municipal;56,07288021439236;
Jaén;2006;Índice de dependencia jóvenes;Población municipal;27,93341214481846;
Jaén;2006;Índice de dependencia mayores;Población municipal;28,139468069573898;
