Lugar de origen;Anual;Sexo;Edad;Medida;Valor;
Granada;1988;Hombres;Menores de 16 años;Emigraciones;1929;
Granada;1988;Hombres;De 16 a 39 años;Emigraciones;4517;
Granada;1988;Hombres;De 40 a 64 años;Emigraciones;1112;
Granada;1988;Hombres;De 65 y más años;Emigraciones;282;
Granada;1988;Hombres;TOTAL;Emigraciones;7840;
Granada;1988;Mujeres;Menores de 16 años;Emigraciones;1830;
Granada;1988;Mujeres;De 16 a 39 años;Emigraciones;4399;
Granada;1988;Mujeres;De 40 a 64 años;Emigraciones;1106;
Granada;1988;Mujeres;De 65 y más años;Emigraciones;345;
Granada;1988;Mujeres;TOTAL;Emigraciones;7680;
Granada;1988;Ambos sexos;Menores de 16 años;Emigraciones;3759;
Granada;1988;Ambos sexos;De 16 a 39 años;Emigraciones;8916;
Granada;1988;Ambos sexos;De 40 a 64 años;Emigraciones;2218;
Granada;1988;Ambos sexos;De 65 y más años;Emigraciones;627;
Granada;1988;Ambos sexos;TOTAL;Emigraciones;15520;
Granada;1989;Hombres;Menores de 16 años;Emigraciones;1895;
Granada;1989;Hombres;De 16 a 39 años;Emigraciones;4866;
Granada;1989;Hombres;De 40 a 64 años;Emigraciones;1185;
Granada;1989;Hombres;De 65 y más años;Emigraciones;322;
Granada;1989;Hombres;TOTAL;Emigraciones;8268;
Granada;1989;Mujeres;Menores de 16 años;Emigraciones;1800;
Granada;1989;Mujeres;De 16 a 39 años;Emigraciones;4938;
Granada;1989;Mujeres;De 40 a 64 años;Emigraciones;1188;
Granada;1989;Mujeres;De 65 y más años;Emigraciones;416;
Granada;1989;Mujeres;TOTAL;Emigraciones;8342;
Granada;1989;Ambos sexos;Menores de 16 años;Emigraciones;3695;
Granada;1989;Ambos sexos;De 16 a 39 años;Emigraciones;9804;
Granada;1989;Ambos sexos;De 40 a 64 años;Emigraciones;2373;
Granada;1989;Ambos sexos;De 65 y más años;Emigraciones;738;
Granada;1989;Ambos sexos;TOTAL;Emigraciones;16610;
Granada;1990;Hombres;Menores de 16 años;Emigraciones;1861;
Granada;1990;Hombres;De 16 a 39 años;Emigraciones;5093;
Granada;1990;Hombres;De 40 a 64 años;Emigraciones;1248;
Granada;1990;Hombres;De 65 y más años;Emigraciones;320;
Granada;1990;Hombres;TOTAL;Emigraciones;8522;
Granada;1990;Mujeres;Menores de 16 años;Emigraciones;1762;
Granada;1990;Mujeres;De 16 a 39 años;Emigraciones;5196;
Granada;1990;Mujeres;De 40 a 64 años;Emigraciones;1256;
Granada;1990;Mujeres;De 65 y más años;Emigraciones;450;
