Lugar de origen;Anual;Sexo;Edad;Medida;Valor;
Moclín;1988;Hombres;Menores de 16 años;Emigraciones;14;
Moclín;1988;Hombres;De 16 a 39 años;Emigraciones;27;
Moclín;1988;Hombres;De 40 a 64 años;Emigraciones;4;
Moclín;1988;Hombres;De 65 y más años;Emigraciones;1;
Moclín;1988;Hombres;TOTAL;Emigraciones;46;
Moclín;1988;Mujeres;Menores de 16 años;Emigraciones;8;
Moclín;1988;Mujeres;De 16 a 39 años;Emigraciones;21;
Moclín;1988;Mujeres;De 40 a 64 años;Emigraciones;5;
Moclín;1988;Mujeres;De 65 y más años;Emigraciones;-;
Moclín;1988;Mujeres;TOTAL;Emigraciones;34;
Moclín;1988;Ambos sexos;Menores de 16 años;Emigraciones;22;
Moclín;1988;Ambos sexos;De 16 a 39 años;Emigraciones;48;
Moclín;1988;Ambos sexos;De 40 a 64 años;Emigraciones;9;
Moclín;1988;Ambos sexos;De 65 y más años;Emigraciones;1;
Moclín;1988;Ambos sexos;TOTAL;Emigraciones;80;
Moclín;1989;Hombres;Menores de 16 años;Emigraciones;7;
Moclín;1989;Hombres;De 16 a 39 años;Emigraciones;24;
Moclín;1989;Hombres;De 40 a 64 años;Emigraciones;4;
Moclín;1989;Hombres;De 65 y más años;Emigraciones;1;
Moclín;1989;Hombres;TOTAL;Emigraciones;36;
Moclín;1989;Mujeres;Menores de 16 años;Emigraciones;9;
Moclín;1989;Mujeres;De 16 a 39 años;Emigraciones;19;
Moclín;1989;Mujeres;De 40 a 64 años;Emigraciones;5;
Moclín;1989;Mujeres;De 65 y más años;Emigraciones;1;
Moclín;1989;Mujeres;TOTAL;Emigraciones;34;
Moclín;1989;Ambos sexos;Menores de 16 años;Emigraciones;16;
Moclín;1989;Ambos sexos;De 16 a 39 años;Emigraciones;43;
Moclín;1989;Ambos sexos;De 40 a 64 años;Emigraciones;9;
Moclín;1989;Ambos sexos;De 65 y más años;Emigraciones;2;
Moclín;1989;Ambos sexos;TOTAL;Emigraciones;70;
Moclín;1990;Hombres;Menores de 16 años;Emigraciones;9;
Moclín;1990;Hombres;De 16 a 39 años;Emigraciones;17;
Moclín;1990;Hombres;De 40 a 64 años;Emigraciones;3;
Moclín;1990;Hombres;De 65 y más años;Emigraciones;5;
Moclín;1990;Hombres;TOTAL;Emigraciones;34;
Moclín;1990;Mujeres;Menores de 16 años;Emigraciones;7;
Moclín;1990;Mujeres;De 16 a 39 años;Emigraciones;26;
Moclín;1990;Mujeres;De 40 a 64 años;Emigraciones;5;
Moclín;1990;Mujeres;De 65 y más años;Emigraciones;4;
Moclín;1990;Mujeres;TOTAL;Emigraciones;42;
Moclín;1990;Ambos sexos;Menores de 16 años;Emigraciones;16;
Moclín;1990;Ambos sexos;De 16 a 39 años;Emigraciones;43;
Moclín;1990;Ambos sexos;De 40 a 64 años;Emigraciones;8;
Moclín;1990;Ambos sexos;De 65 y más años;Emigraciones;9;
Moclín;1990;Ambos sexos;TOTAL;Emigraciones;76;
