Lugar de origen;Anual;Sexo;Edad;Medida;Valor;
Córdoba;2010;Hombres;Menores de 16 años;Emigraciones;1258;
Córdoba;2010;Hombres;De 16 a 39 años;Emigraciones;4799;
Córdoba;2010;Hombres;De 40 a 64 años;Emigraciones;1814;
Córdoba;2010;Hombres;De 65 y más años;Emigraciones;551;
Córdoba;2010;Hombres;TOTAL;Emigraciones;8422;
Córdoba;2010;Mujeres;Menores de 16 años;Emigraciones;1264;
Córdoba;2010;Mujeres;De 16 a 39 años;Emigraciones;4670;
Córdoba;2010;Mujeres;De 40 a 64 años;Emigraciones;1519;
Córdoba;2010;Mujeres;De 65 y más años;Emigraciones;892;
Córdoba;2010;Mujeres;TOTAL;Emigraciones;8345;
Córdoba;2010;Ambos sexos;Menores de 16 años;Emigraciones;2522;
Córdoba;2010;Ambos sexos;De 16 a 39 años;Emigraciones;9469;
Córdoba;2010;Ambos sexos;De 40 a 64 años;Emigraciones;3333;
Córdoba;2010;Ambos sexos;De 65 y más años;Emigraciones;1443;
Córdoba;2010;Ambos sexos;TOTAL;Emigraciones;16767;
Córdoba;2011;Hombres;Menores de 16 años;Emigraciones;1451;
Córdoba;2011;Hombres;De 16 a 39 años;Emigraciones;4781;
Córdoba;2011;Hombres;De 40 a 64 años;Emigraciones;1839;
Córdoba;2011;Hombres;De 65 y más años;Emigraciones;616;
Córdoba;2011;Hombres;TOTAL;Emigraciones;8687;
Córdoba;2011;Mujeres;Menores de 16 años;Emigraciones;1377;
Córdoba;2011;Mujeres;De 16 a 39 años;Emigraciones;4641;
Córdoba;2011;Mujeres;De 40 a 64 años;Emigraciones;1559;
Córdoba;2011;Mujeres;De 65 y más años;Emigraciones;898;
Córdoba;2011;Mujeres;TOTAL;Emigraciones;8475;
Córdoba;2011;Ambos sexos;Menores de 16 años;Emigraciones;2828;
Córdoba;2011;Ambos sexos;De 16 a 39 años;Emigraciones;9422;
Córdoba;2011;Ambos sexos;De 40 a 64 años;Emigraciones;3398;
Córdoba;2011;Ambos sexos;De 65 y más años;Emigraciones;1514;
Córdoba;2011;Ambos sexos;TOTAL;Emigraciones;17162;
Córdoba;2012;Hombres;Menores de 16 años;Emigraciones;1531;
Córdoba;2012;Hombres;De 16 a 39 años;Emigraciones;4768;
Córdoba;2012;Hombres;De 40 a 64 años;Emigraciones;1856;
Córdoba;2012;Hombres;De 65 y más años;Emigraciones;578;
Córdoba;2012;Hombres;TOTAL;Emigraciones;8733;
Córdoba;2012;Mujeres;Menores de 16 años;Emigraciones;1386;
Córdoba;2012;Mujeres;De 16 a 39 años;Emigraciones;4758;
Córdoba;2012;Mujeres;De 40 a 64 años;Emigraciones;1480;
Córdoba;2012;Mujeres;De 65 y más años;Emigraciones;832;
Córdoba;2012;Mujeres;TOTAL;Emigraciones;8456;
Córdoba;2012;Ambos sexos;Menores de 16 años;Emigraciones;2917;
Córdoba;2012;Ambos sexos;De 16 a 39 años;Emigraciones;9526;
Córdoba;2012;Ambos sexos;De 40 a 64 años;Emigraciones;3336;
Córdoba;2012;Ambos sexos;De 65 y más años;Emigraciones;1410;
Córdoba;2012;Ambos sexos;TOTAL;Emigraciones;17189;
Córdoba;2013;Hombres;Menores de 16 años;Emigraciones;1653;
Córdoba;2013;Hombres;De 16 a 39 años;Emigraciones;5300;
Córdoba;2013;Hombres;De 40 a 64 años;Emigraciones;2312;
Córdoba;2013;Hombres;De 65 y más años;Emigraciones;599;
Córdoba;2013;Hombres;TOTAL;Emigraciones;9864;
Córdoba;2013;Mujeres;Menores de 16 años;Emigraciones;1663;
Córdoba;2013;Mujeres;De 16 a 39 años;Emigraciones;5074;
Córdoba;2013;Mujeres;De 40 a 64 años;Emigraciones;1971;
Córdoba;2013;Mujeres;De 65 y más años;Emigraciones;820;
Córdoba;2013;Mujeres;TOTAL;Emigraciones;9528;
Córdoba;2013;Ambos sexos;Menores de 16 años;Emigraciones;3316;
Córdoba;2013;Ambos sexos;De 16 a 39 años;Emigraciones;10374;
Córdoba;2013;Ambos sexos;De 40 a 64 años;Emigraciones;4283;
Córdoba;2013;Ambos sexos;De 65 y más años;Emigraciones;1419;
Córdoba;2013;Ambos sexos;TOTAL;Emigraciones;19392;
Córdoba;2014;Hombres;Menores de 16 años;Emigraciones;1601;
Córdoba;2014;Hombres;De 16 a 39 años;Emigraciones;5062;
Córdoba;2014;Hombres;De 40 a 64 años;Emigraciones;2130;
